79.3570473,13.6702193,partially ok
79.3569822,13.6701867,partially ok
79.3569153,13.6701519,partially ok
79.3568496,13.6701211,partially ok
79.356783,13.670083,partially ok
79.3567184,13.6700436,partially ok
79.3566587,13.6700011,partially ok
79.3566036,13.6699576,partially ok
79.3565464,13.6699139,partially ok
79.3564875,13.6698689,partially ok
79.3564311,13.6698205,partially ok
79.3563744,13.6697709,partially ok
79.3563159,13.6697209,partially ok
79.3562554,13.6696763,partially ok
79.3561913,13.669638,partially ok
79.3561242,13.6696063,partially ok
79.3560538,13.6695794,partially ok
79.3559838,13.6695514,partially ok
79.3559136,13.6695249,partially ok
79.3558413,13.6695017,partially ok
79.3557684,13.6694829,rough one
79.3556943,13.6694664,rough one
79.3556204,13.6694488,rough one
79.355548,13.6694307,rough one
79.355475,13.6694113,rough one
79.3554025,13.6693876,rough one
79.3553298,13.6693624,rough one
79.3552596,13.6693338,rough one
79.3551882,13.669311,rough one
79.355122,13.6692868,rough one
79.35506,13.6692628,rough one
79.3549992,13.6692418,rough one
79.3549433,13.6692242,rough one
79.3548962,13.6692074,rough one
79.3548645,13.6691906,rough one
79.3548632,13.6691891,rough one
79.3548492,13.6691753,rough one
79.3548411,13.6691544,rough one
79.3548484,13.6691379,rough one
79.3548739,13.669115,rough one
79.3549102,13.6691262,rough one
79.3549466,13.6691462,rough one
79.3549805,13.669166,rough one
79.3550166,13.6691863,rough one
79.3550558,13.6692071,rough one
79.3550989,13.6692254,rough one
79.3551474,13.6692429,rough one
79.355199,13.6692618,rough one
79.3552551,13.6692831,rough one
79.3553135,13.6693034,rough one
79.3553724,13.6693208,rough one
79.3554343,13.6693375,rough one
79.3554962,13.6693503,rough one
79.3555613,13.669357,rough one
79.3556321,13.6693606,rough one
79.355698,13.6693626,rough one
79.3557564,13.6693607,rough one
79.355806,13.6693501,rough one
79.3558412,13.6693232,rough one
79.3558586,13.6692922,rough one
79.355863,13.6692563,rough one
79.3558415,13.66923,rough one
79.3558029,13.6692141,rough one
79.3557591,13.6692075,rough one
79.3557158,13.669208,rough one
79.3556735,13.6692143,rough one
79.3556264,13.6692236,rough one
79.3555741,13.6692237,rough one
79.3555214,13.6692166,rough one
79.355471,13.6692031,rough one
79.3554444,13.6691699,rough one
79.3554323,13.6691333,rough one
79.3554479,13.6691078,rough one
79.355468,13.6690766,rough one
79.3555129,13.6690549,rough one
79.3555562,13.6690409,rough one
79.3556164,13.6690168,rough one
79.3556881,13.6689921,rough one
79.3557578,13.6689892,rough one
79.3558315,13.6689712,rough one
79.3559004,13.6689348,rough one
79.3559571,13.6688866,rough one
79.3560079,13.6688263,rough one
79.3560547,13.6687603,rough one
79.3560905,13.668684,rough one
79.3561115,13.6686023,rough one
79.3561178,13.6685117,rough one
79.3561157,13.668426,rough one
79.3561127,13.6683484,rough one
79.356103,13.6682711,rough one
79.3560875,13.6682046,rough one
79.3560475,13.6681385,rough one
79.3559965,13.6680812,rough one
79.3559423,13.6680314,rough one
79.3558724,13.6680067,rough one
79.3558046,13.6679846,rough one
79.355739,13.6679617,rough one
79.3556753,13.6679364,rough one
79.3556292,13.6679053,rough one
79.355596,13.6678698,rough one
79.3555723,13.6678414,rough one
79.3556069,13.6678219,rough one
79.3556451,13.6678221,rough one
79.3556809,13.6678408,rough one
79.3557288,13.667864,rough one
79.355775,13.6678911,rough one
79.3558182,13.6679212,rough one
79.3558662,13.6679478,rough one
79.3559163,13.6679687,rough one
79.3559681,13.6679903,rough one
79.3560226,13.6680081,rough one
79.3560768,13.6680281,rough one
79.3561279,13.6680652,rough one
79.3561668,13.66812,rough one
79.3561953,13.668177,rough one
79.3562078,13.6682364,rough one
79.356204,13.6683006,rough one
79.3562039,13.6683636,rough one
79.3562127,13.6684193,rough one
79.3562334,13.6684669,rough one
79.3562614,13.6685023,rough one
79.3562996,13.6685118,rough one
79.356333,13.6685045,rough one
79.3563583,13.668483,rough one
79.3563607,13.6684451,rough one
79.356366,13.6684087,rough one
79.3563636,13.6683686,rough one
79.3563515,13.6683246,rough one
79.3563409,13.6682828,rough one
79.3563326,13.6682367,rough one
79.3563239,13.66819,rough one
79.3563154,13.6681426,rough one
79.356305,13.6680946,rough one
79.3562846,13.6680433,rough one
79.3562565,13.6679951,rough one
79.356215,13.6679549,rough one
79.3561632,13.6679287,rough one
79.3561057,13.6679022,rough one
79.3560454,13.6678743,rough one
79.3559852,13.667846,rough one
79.3559246,13.6678109,rough one
79.3558613,13.6677656,rough one
79.3558137,13.6677139,rough one
79.355774,13.6676546,rough one
79.3557371,13.6675911,rough one
79.3556997,13.6675267,rough one
79.3556559,13.6674593,rough one
79.355605,13.6673868,rough one
79.3555545,13.6673127,rough one
79.3554984,13.6672378,rough one
79.3554502,13.6671702,rough one
79.3554075,13.667101,rough one
79.3553559,13.6670323,rough one
79.355312,13.666973,rough one
79.3552692,13.6669114,rough one
79.3552278,13.6668541,rough one
79.3551983,13.6668054,rough one
79.3551668,13.6667558,rough one
79.3551294,13.666707,rough one
79.3550844,13.6666474,rough one
79.3550411,13.6665904,rough one
79.3550246,13.6665023,rough one
79.3550263,13.6664209,rough one
79.3550528,13.6663322,rough one
79.3550863,13.666251,rough one
79.3551363,13.6661774,rough one
79.355202,13.6660968,rough one
79.3552699,13.6660186,rough one
79.3553326,13.665941,rough one
79.3553938,13.6658616,rough one
79.3554544,13.6657899,rough one
79.3555096,13.6657181,rough one
79.3555542,13.665656,rough one
79.3555955,13.6655926,rough one
79.355636,13.6655335,rough one
79.3556648,13.6654856,rough one
79.355694,13.6654489,rough one
79.3557258,13.6654159,rough one
79.3557537,13.6653873,rough one
79.3557545,13.6653866,rough one
79.3557802,13.6653638,rough one
79.3558078,13.6653375,rough one
79.3558334,13.6653084,rough one
79.355867,13.6652865,rough one
79.3559006,13.6652631,rough one
79.3559392,13.6652454,rough one
79.3559846,13.6652322,rough one
79.3560206,13.6652281,rough one
79.356061,13.6652288,rough one
79.3561059,13.6652324,rough one
79.3561492,13.665237,rough one
79.3561915,13.6652401,rough one
79.3562331,13.6652419,rough one
79.356276,13.6652486,rough one
79.3563161,13.665256,rough one
79.3563575,13.66526,rough one
79.3564002,13.6652599,rough one
79.3564431,13.6652561,rough one
79.3564863,13.665251,rough one
79.356529,13.6652399,rough one
79.3565718,13.665227,rough one
79.3566152,13.6652133,rough one
79.3566615,13.6651962,rough one
79.3567083,13.6651842,rough one
79.356756,13.6651679,rough one
79.3568021,13.665141,rough one
79.3568501,13.6651214,rough one
79.3569005,13.6651039,rough one
79.3569494,13.6650863,rough one
79.3569998,13.6650638,rough one
79.3570479,13.6650405,rough one
79.3570977,13.6650174,rough one
79.3571482,13.6649941,rough one
79.3571968,13.6649713,rough one
79.3572437,13.6649438,rough one
79.3572868,13.6649162,rough one
79.357329,13.6648905,rough one
79.3573692,13.6648709,rough one
79.3574095,13.6648533,rough one
79.3574464,13.6648334,rough one
79.3574818,13.6648133,rough one
79.3575186,13.6647953,rough one
79.3575524,13.6647822,rough one
79.3575834,13.6647754,rough one
79.3576142,13.6647704,rough one
79.3576481,13.6647687,rough one
79.3576853,13.6647745,rough one
79.3577246,13.6647902,rough one
79.3577666,13.6648047,rough one
79.3578101,13.6648215,rough one
79.3578599,13.6648414,rough one
79.3579095,13.6648558,rough one
79.3579631,13.6648668,rough one
79.3580172,13.6648741,rough one
79.3580729,13.6648786,rough one
79.358128,13.6648852,rough one
79.3581858,13.6649013,rough one
79.3582399,13.6649096,rough one
79.3582895,13.6649156,rough one
79.3583365,13.6649255,rough one
79.3583835,13.6649306,rough one
79.3584298,13.6649375,rough one
79.3584716,13.66495,rough one
79.3585134,13.6649593,rough one
79.358553,13.664969,rough one
79.3585927,13.6649812,rough one
79.3586125,13.6649939,rough one
79.3586336,13.6650062,rough one
79.3586569,13.6650301,rough one
79.3586818,13.6650581,rough one
79.3586984,13.6650807,rough one
79.3587158,13.6651076,rough one
79.35875,13.6651612,rough one
79.3587908,13.665215,rough one
79.3588271,13.6652619,rough one
79.3588674,13.6653008,rough one
79.3589078,13.6653415,rough one
79.3589569,13.6653737,rough one
79.3590046,13.6654075,rough one
79.3590568,13.6654327,rough one
79.3591149,13.6654205,rough one
79.3591579,13.6653988,rough one
79.3591905,13.6653679,rough one
79.3592113,13.6653334,rough one
79.359221,13.6652938,rough one
79.3592235,13.6652526,rough one
79.3592251,13.665211,rough one
79.3592346,13.665173,rough one
79.3592533,13.6651392,rough one
79.3592811,13.6651101,rough one
79.3593162,13.6650888,rough one
79.359359,13.6650757,rough one
79.359398,13.6650625,rough one
79.3594496,13.6650635,rough one
79.3594974,13.6650633,rough one
79.3595381,13.6650533,rough one
79.3595771,13.665035,rough one
79.3596223,13.665018,rough one
79.3596751,13.6650066,rough one
79.359728,13.6649977,rough one
79.3597814,13.6649948,rough one
79.3598385,13.6649933,rough one
79.3598941,13.6649923,rough one
79.3599482,13.664991,rough one
79.3599998,13.664986,rough one
79.3600496,13.6649745,rough one
79.3600968,13.6649588,rough one
79.3601435,13.6649416,rough one
79.3601889,13.6649252,rough one
79.3602334,13.6649099,rough one
79.3602766,13.6648916,rough one
79.3603172,13.664869,rough one
79.3603569,13.6648455,rough one
79.3603992,13.664824,rough one
79.3604442,13.6648049,rough one
79.3604896,13.6647862,rough one
79.3605345,13.664767,rough one
79.3605804,13.6647465,rough one
79.3606325,13.664727,rough one
79.3606894,13.6646902,rough one
79.360741,13.6646643,rough one
79.3607909,13.6646431,rough one
79.3608405,13.664623,rough one
79.3608921,13.6646026,rough one
79.3609424,13.664587,rough one
79.3609917,13.664574,rough one
79.3610426,13.6645667,rough one
79.361096,13.6645573,rough one
79.36115,13.6645482,rough one
79.3612029,13.6645447,rough one
79.3612602,13.6645453,rough one
79.3613169,13.6645404,rough one
79.3613747,13.6645366,rough one
79.361433,13.6645405,rough one
79.3614915,13.6645428,rough one
79.3615512,13.6645397,rough one
79.3616168,13.6645382,rough one
79.3616826,13.6645374,rough one
79.3617526,13.6645229,rough one
79.3618257,13.6645191,rough one
79.3618953,13.6645216,rough one
79.3619699,13.6645227,rough one
79.3620428,13.6645261,rough one
79.3621114,13.6645268,rough one
79.3621787,13.6645161,rough one
79.3622444,13.6645097,rough one
79.3623035,13.6645026,rough one
79.3623664,13.6644993,rough one
79.3624311,13.6644958,rough one
79.3624881,13.6644992,rough one
79.3625447,13.6645207,rough one
79.3626004,13.6645411,rough one
79.3626511,13.6645773,rough one
79.3627053,13.6646087,rough one
79.3627686,13.6646442,rough one
79.3628378,13.6646689,rough one
79.3629001,13.6647021,rough one
79.362961,13.664737,rough one
79.3630335,13.6647632,rough one
79.3630959,13.6647954,rough one
79.3631582,13.6648305,rough one
79.363222,13.6648627,rough one
79.3632872,13.6648926,rough one
79.3633521,13.6649246,rough one
79.3634136,13.6649642,rough one
79.3634764,13.6649972,rough one
79.363546,13.6650256,rough one
79.3636112,13.6650592,rough one
79.3636824,13.6651005,rough one
79.3637558,13.6651469,rough one
79.3638256,13.6651926,rough one
79.3638928,13.6652385,rough one
79.3639628,13.6652843,rough one
79.3640359,13.665323,rough one
79.3641076,13.665364,rough one
79.3641808,13.6654021,rough one
79.3642505,13.6654417,rough one
79.3643173,13.665477,rough one
79.3643851,13.6655131,rough one
79.3644714,13.6655115,rough one
79.3645444,13.6655291,rough one
79.3646123,13.6655493,rough one
79.364673,13.6655711,rough one
79.3647367,13.6655871,rough one
79.3647995,13.6655889,rough one
79.3648649,13.6655689,rough one
79.3649222,13.6655326,rough one
79.3649724,13.6654863,rough one
79.3650095,13.6654349,rough one
79.3650441,13.6653729,rough one
79.3650615,13.6653006,rough one
79.3650779,13.6652352,rough one
79.3650932,13.6651815,rough one
79.3651108,13.6651236,rough one
79.3651314,13.6650696,rough one
79.3651548,13.6650167,rough one
79.3651762,13.6649648,rough one
79.3652038,13.6649136,rough one
79.3652262,13.6648741,rough one
79.3652541,13.6648389,rough one
79.365288,13.6647977,rough one
79.365337,13.6647634,rough one
79.365387,13.6647279,smooth 
79.3654447,13.6647075,smooth 
79.3655053,13.66468,smooth 
79.3655384,13.6646705,smooth 
79.3655663,13.6646764,smooth 
79.3655886,13.6646947,smooth 
79.3656112,13.6647435,smooth 
79.3656187,13.6647735,smooth 
79.3656162,13.6647917,smooth 
79.3656199,13.6648288,smooth 
79.365637,13.6648789,smooth 
79.3656549,13.6649166,smooth 
79.3656632,13.6649538,smooth 
79.3656741,13.6649973,smooth 
79.3656962,13.6650838,smooth 
79.3657279,13.6651351,smooth 
79.3657659,13.6651969,smooth 
79.3657984,13.6652636,smooth 
79.3658426,13.665332,smooth 
79.3658857,13.6653968,smooth 
79.3659303,13.6654623,smooth 
79.3659834,13.6655154,smooth 
79.3660393,13.6655631,smooth 
79.3661039,13.665599,smooth 
79.3661631,13.6656183,smooth 
79.3662248,13.6656349,smooth 
79.3662936,13.6656504,smooth 
79.3663697,13.6656613,smooth 
79.3664531,13.6656724,smooth 
79.366534,13.6656743,smooth 
79.3666159,13.6656743,smooth 
79.3666952,13.6656835,smooth 
79.3667682,13.6656987,smooth 
79.3668326,13.6657319,smooth 
79.3668901,13.665774,smooth 
79.3669508,13.6658399,smooth 
79.3669994,13.6659011,smooth 
79.3670455,13.6659686,smooth 
79.3670825,13.6660365,smooth 
79.3671164,13.666106,smooth 
79.3671576,13.6661674,smooth 
79.3671962,13.6662356,smooth 
79.3672364,13.6662966,smooth 
79.3672736,13.6663627,smooth 
79.3673098,13.6664247,smooth 
79.3673463,13.6664835,smooth 
79.3673828,13.666539,smooth 
79.3674237,13.666591,smooth 
79.3674714,13.6666432,smooth 
79.3675157,13.6666977,smooth 
79.3675584,13.6667524,smooth 
79.367602,13.6668065,smooth 
79.3676476,13.6668569,smooth 
79.3676993,13.6669012,smooth 
79.367758,13.6669347,smooth 
79.3678218,13.6669587,smooth 
79.3678851,13.6669734,smooth 
79.3679515,13.6669895,smooth 
79.3680242,13.6670013,smooth 
79.3681086,13.6670082,smooth 
79.3681944,13.6670136,smooth 
79.3682822,13.6670145,smooth 
79.3683723,13.667007,smooth 
79.3684641,13.6669944,smooth 
79.3685556,13.666975,smooth 
79.3686435,13.6669502,smooth 
79.3687311,13.6669213,smooth 
79.3688199,13.6668921,smooth 
79.3689094,13.6668613,smooth 
79.3689974,13.6668307,smooth 
79.3690862,13.6668006,smooth 
79.3691748,13.6667708,smooth 
79.369259,13.6667437,smooth 
79.3693475,13.666717,smooth 
79.3694387,13.6666952,smooth 
79.3695329,13.6666761,smooth 
79.3696281,13.6666629,smooth 
79.3697249,13.6666549,smooth 
79.3698273,13.666647,smooth 
79.3699267,13.6666444,smooth 
79.3700259,13.6666439,smooth 
79.3701257,13.666641,smooth 
79.3702259,13.6666402,smooth 
79.3703268,13.6666397,smooth 
79.3704248,13.6666415,smooth 
79.370526,13.6666487,smooth 
79.3706234,13.6666548,smooth 
79.3707188,13.6666605,smooth 
79.3708104,13.6666636,smooth 
79.3708989,13.6666686,smooth 
79.3709801,13.6666768,smooth 
79.3710595,13.6666832,smooth 
79.3711332,13.6666869,smooth 
79.3712037,13.6666959,smooth 
79.3712701,13.6666979,smooth 
79.3713355,13.6666982,smooth 
79.3713977,13.6666914,smooth 
79.3714547,13.6666781,smooth 
79.3715093,13.6666568,smooth 
79.3715614,13.6666319,smooth 
79.3716122,13.6666023,smooth 
79.371665,13.6665713,smooth 
79.3717183,13.66654,smooth 
79.3717713,13.6665034,smooth 
79.3718276,13.6664692,smooth 
79.3718851,13.6664364,smooth 
79.3719428,13.6664026,smooth 
79.3720027,13.6663665,smooth 
79.3720614,13.6663309,smooth 
79.3721221,13.6662983,smooth 
79.3721833,13.6662629,smooth 
79.3722391,13.6662276,smooth 
79.3722954,13.6661882,smooth 
79.3723506,13.6661535,smooth 
79.3724028,13.6661181,smooth 
79.3724474,13.666085,smooth 
79.3725069,13.666053,smooth 
79.3725558,13.6660245,smooth 
79.3726066,13.6659968,smooth 
79.3726554,13.6659738,smooth 
79.3727029,13.665948,smooth 
79.3727511,13.6659194,smooth 
79.3728,13.6658882,smooth 
79.3728489,13.6658524,smooth 
79.3728931,13.6658155,smooth 
79.3729401,13.6657762,smooth 
79.3729915,13.6657414,smooth 
79.3730355,13.6657035,smooth 
79.3730779,13.6656665,smooth 
79.3731271,13.665624,smooth 
79.3731857,13.6655794,smooth 
79.3732464,13.6655393,smooth 
79.3733031,13.6654983,smooth 
79.3733587,13.6654598,smooth 
79.3734158,13.6654172,smooth 
79.3734734,13.6653721,smooth 
79.3735277,13.6653294,smooth 
79.3735868,13.6652801,smooth 
79.3736487,13.6652333,smooth 
79.3737144,13.6651871,smooth 
79.3737772,13.6651395,smooth 
79.3738441,13.6650925,smooth 
79.3739158,13.6650442,smooth 
79.3739875,13.664996,smooth 
79.3740674,13.664942,smooth 
79.3741426,13.6648879,smooth 
79.3742145,13.6648319,smooth 
79.3742849,13.6647729,smooth 
79.3743546,13.6647124,smooth 
79.3744239,13.6646513,smooth 
79.3744934,13.6645906,smooth 
79.3745603,13.6645324,smooth 
79.3746262,13.6644788,smooth 
79.3746909,13.6644276,smooth 
79.3747548,13.6643777,smooth 
79.3748189,13.6643299,smooth 
79.3748779,13.6642779,smooth 
79.3749322,13.6642349,smooth 
79.3749847,13.6641914,smooth 
79.3750429,13.6641468,smooth 
79.3751023,13.6641008,smooth 
79.375166,13.6640538,smooth 
79.3752331,13.6640055,smooth 
79.3753038,13.66396,smooth 
79.3753778,13.6639196,smooth 
79.3754543,13.6638839,smooth 
79.3755348,13.6638509,smooth 
79.3756176,13.6638191,smooth 
79.3756997,13.6637845,smooth 
79.3757827,13.663744,smooth 
79.3758653,13.663703,smooth 
79.375949,13.6636615,smooth 
79.3760325,13.6636176,smooth 
79.3761144,13.6635719,smooth 
79.3761947,13.6635253,smooth 
79.3762757,13.6634792,smooth 
79.3763534,13.6634325,smooth 
79.3764318,13.6633862,smooth 
79.3765118,13.6633422,smooth 
79.3765933,13.6633014,smooth 
79.3766762,13.663264,rough one
79.3767617,13.6632276,rough one
79.3768524,13.6631911,rough one
79.3769439,13.6631531,rough one
79.3770369,13.6631125,rough one
79.3771333,13.6630699,rough one
79.3772295,13.6630278,rough one
79.3773266,13.6629858,rough one
79.3774308,13.6629421,rough one
79.3775371,13.6628962,rough one
79.3776439,13.6628488,rough one
79.3777499,13.6628,rough one
79.377855,13.6627505,rough one
79.3779578,13.6627002,rough one
79.3780599,13.6626512,rough one
79.3781602,13.6626055,rough one
79.3782583,13.6625613,rough one
79.3783553,13.662516,rough one
79.3784523,13.6624697,rough one
79.3785478,13.6624238,rough one
79.3786454,13.6623775,rough one
79.3787413,13.662331,rough one
79.3788373,13.6622858,rough one
79.3789316,13.6622409,rough one
79.3790244,13.6621982,rough one
79.3791106,13.6621586,rough one
79.3792015,13.6621173,rough one
79.3792935,13.6620776,rough one
79.3793879,13.6620353,rough one
79.37948,13.6619915,rough one
79.3795673,13.6619476,rough one
79.3796552,13.6619066,rough one
79.3797452,13.6618668,rough one
79.3798324,13.6618265,rough one
79.3799237,13.6617855,rough one
79.3800157,13.6617451,rough one
79.3801087,13.6617082,rough one
79.3802046,13.6616763,rough one
79.3802992,13.6616418,rough one
79.3803922,13.6616062,rough one
79.3804844,13.6615737,rough one
79.3805832,13.661533,rough one
79.3806815,13.6615012,rough one
79.3807712,13.6614709,rough one
79.38086,13.6614366,rough one
79.3809455,13.661396,rough one
79.381031,13.6613568,rough one
79.3811208,13.6613164,rough one
79.3812098,13.6612756,rough one
79.3812977,13.6612408,rough one
79.3813866,13.6612028,rough one
79.3814763,13.6611675,rough one
79.3815634,13.6611316,rough one
79.3816551,13.6610921,rough one
79.3817443,13.6610559,rough one
79.3818364,13.661016,rough one
79.3819295,13.6609758,rough one
79.3820201,13.6609385,rough one
79.3821063,13.6609039,rough one
79.382193,13.6608709,rough one
79.382281,13.6608389,rough one
79.3823714,13.6608055,rough one
79.3824564,13.6607732,rough one
79.3825513,13.6607456,rough one
79.3826418,13.6607165,rough one
79.3827424,13.6606902,rough one
79.382845,13.6606683,rough one
79.3829491,13.6606458,rough one
79.383054,13.6606235,rough one
79.38316,13.6605934,rough one
79.3832578,13.6605584,rough one
79.3833511,13.6605108,rough one
79.383437,13.6604563,rough one
79.3835251,13.660406,rough one
79.3835997,13.6603639,rough one
79.3836761,13.660318,rough one
79.3837632,13.6602666,rough one
79.3838503,13.6602151,rough one
79.3839397,13.6601607,rough one
79.3840231,13.6601106,rough one
79.3841094,13.660056,rough one
79.3841823,13.6600077,rough one
79.3842502,13.6599604,rough one
79.3843136,13.6599185,rough one
79.3843726,13.6598868,rough one
79.3844247,13.6598665,rough one
79.3844934,13.659831,rough one
79.3845638,13.6597911,rough one
79.3846469,13.6597538,rough one
79.384721,13.6597204,rough one
79.3847947,13.6596841,rough one
79.3848677,13.6596464,rough one
79.3849383,13.6596101,rough one
79.38501,13.65958,rough one
79.3850814,13.6595499,rough one
79.3851608,13.6595243,rough one
79.3852583,13.6595,rough one
79.3853512,13.6594801,rough one
79.3854245,13.6594646,rough one
79.3855087,13.6594517,rough one
79.3855933,13.6594429,rough one
79.3856771,13.6594293,rough one
79.3857703,13.6594086,rough one
79.3858545,13.6593883,rough one
79.3859341,13.6593687,rough one
79.3860121,13.6593451,rough one
79.3860836,13.6593155,rough one
79.3861556,13.6592809,rough one
79.3862265,13.6592517,rough one
79.3862916,13.6592249,rough one
79.3863623,13.6591941,rough one
79.3864293,13.659168,rough one
79.3864912,13.6591706,rough one
79.3865509,13.6591848,rough one
79.3865849,13.6592235,rough one
79.3865995,13.6592718,rough one
79.3865841,13.659319,rough one
79.3865682,13.6593632,rough one
79.3865495,13.6594127,rough one
79.3865287,13.6594663,rough one
79.3865148,13.6595096,rough one
79.3865218,13.6595712,rough one
79.3865417,13.6596144,rough one
79.386569,13.6596387,rough one
79.3866105,13.6596449,rough one
79.3866549,13.6596327,rough one
79.386696,13.6596189,rough one
79.3867482,13.6595938,rough one
79.3868082,13.6595586,rough one
79.3868696,13.6595224,rough one
79.3869294,13.6594852,rough one
79.3869857,13.6594451,rough one
79.3870427,13.659392,rough one
79.3870799,13.6593433,rough one
79.3871066,13.659288,rough one
79.3871334,13.6592275,rough one
79.3871481,13.6591601,rough one
79.3871498,13.6590869,rough one
79.3871495,13.659014,rough one
79.3871438,13.6589434,rough one
79.3871469,13.6588688,rough one
79.3871738,13.6588161,rough one
79.3872065,13.6587887,rough one
79.3872627,13.6587763,rough one
79.3873263,13.6587726,rough one
79.3873605,13.6587919,rough one
79.3873771,13.6588154,rough one
79.3873924,13.6588491,rough one
79.3874203,13.6588843,rough one
79.3874562,13.6589049,rough one
79.3875038,13.6589187,rough one
79.3875635,13.6589352,rough one
79.3876234,13.6589519,rough one
79.3876727,13.6589601,rough one
79.3877348,13.6589607,rough one
79.387793,13.6589525,rough one
79.3878792,13.6589149,rough one
79.3879379,13.6588862,rough one
79.3879979,13.658856,rough one
79.3880546,13.6588294,rough one
79.3881193,13.6588003,rough one
79.3881888,13.6587903,rough one
79.3882537,13.658804,rough one
79.3883191,13.6588361,rough one
79.3883806,13.6588803,rough one
79.3884359,13.6589274,rough one
79.3884868,13.6589689,rough one
79.3885429,13.6590237,rough one
79.3886013,13.6590922,rough one
79.3886493,13.6591601,rough one
79.3886884,13.6592214,rough one
79.3887277,13.6592846,rough one
79.3887623,13.6593472,rough one
79.3888006,13.6594094,rough one
79.3888373,13.6594695,rough one
79.3888762,13.6595411,rough one
79.3889088,13.6596085,rough one
79.3889279,13.6596692,rough one
79.388936,13.6597254,rough one
79.3889354,13.6597852,rough one
79.3889143,13.6598548,rough one
79.3888903,13.6599299,rough one
79.3888621,13.6599959,rough one
79.3888243,13.6600588,rough one
79.3887884,13.6601144,rough one
79.3887517,13.6601664,rough one
79.3887118,13.6602168,rough one
79.3886776,13.6602702,rough one
79.3886602,13.6603226,rough one
79.3886684,13.6603677,rough one
79.3887005,13.6603907,rough one
79.3887367,13.6603909,rough one
79.3887749,13.6603805,rough one
79.3888099,13.6603613,rough one
79.3888469,13.6603371,rough one
79.3888991,13.6603078,rough one
79.3889512,13.6602775,rough one
79.3890075,13.6602573,rough one
79.3890742,13.6602277,rough one
79.3891414,13.6601997,rough one
79.3892113,13.6601715,rough one
79.3892838,13.660147,rough one
79.3893692,13.6601257,rough one
79.3894557,13.6601034,rough one
79.3895498,13.6600854,rough one
79.3896434,13.6600741,rough one
79.3897371,13.6600644,rough one
79.3898383,13.6600486,rough one
79.3899395,13.6600328,rough one
79.3900458,13.6600159,rough one
79.3901495,13.6600054,rough one
79.3902568,13.6599922,rough one
79.3903717,13.6599811,rough one
79.3904887,13.6599663,rough one
79.3906047,13.6599543,rough one
79.390717,13.659944,rough one
79.3908293,13.6599329,rough one
79.3909417,13.6599192,rough one
79.3910431,13.6599018,rough one
79.391142,13.6598859,rough one
79.3912319,13.6598697,rough one
79.3913225,13.6598527,rough one
79.3914024,13.6598375,rough one
79.3914704,13.6598319,rough one
79.3915244,13.6598454,rough one
79.3915592,13.6598754,rough one
79.3915617,13.6599135,rough one
